Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
23426,Female,1,0,Not Graduate,0,98292,15545,10000,180,1,0
23427,Male,1,2,Not Graduate,1,53858,36059,30000,300,0,0
23428,Male,1,2,Graduate,1,54069,,60000,120,1,0
23429,Male,0,0,Graduate,0,70685,,20000,300,1,0
23430,Male,0,0,Graduate,1,47915,,20000,300,0,1
23431,Male,0,3,Graduate,1,20982,44554,10000,360,0,0
23432,Male,0,4,Not Graduate,1,56456,48467,30000,300,0,1
23433,Female,1,4,Not Graduate,1,47080,21565,50000,300,1,0
23434,Female,1,1,Graduate,1,46375,38505,50000,120,1,1
23435,Male,0,3,Graduate,0,21163,25232,30000,60,0,1
23436,Male,1,4,Graduate,1,99652,17454,10000,360,1,1
23437,Male,0,2,Graduate,1,78434,8942,10000,180,0,0
23438,Male,0,3,Graduate,0,57805,43498,40000,240,0,1
23439,Male,0,4,Not Graduate,1,13175,4314,40000,300,1,0
23440,Female,1,2,Not Graduate,1,52476,23726,50000,180,1,1
23441,Female,1,3,Graduate,1,68100,4868,20000,360,0,1
23442,Male,0,2,Not Graduate,1,60126,,60000,240,1,1
23443,Female,0,0,Not Graduate,1,92868,8755,20000,60,1,1
23444,Female,0,1,Not Graduate,0,99874,47110,10000,60,0,1
23445,Male,1,1,Graduate,1,54400,34610,50000,360,0,1
23446,Female,0,2,,1,86325,46686,10000,180,1,1
23447,Female,1,2,Graduate,1,38206,1971,10000,300,0,1
23448,Male,1,3,Not Graduate,1,80246,,60000,120,1,1
23449,Male,0,1,Graduate,1,2409,22364,10000,180,1,1
23450,Male,0,4,Graduate,1,59646,14873,60000,300,1,1
23451,Male,0,1,Graduate,1,17893,20008,30000,60,1,1
23452,Male,1,1,Not Graduate,0,72173,12870,60000,240,1,1
23453,Male,0,3,Not Graduate,1,50882,,40000,360,1,0
23454,Female,1,3,Not Graduate,0,67724,45084,40000,360,1,1
23455,Male,1,3,Not Graduate,1,21076,22341,10000,60,1,1
23456,Male,1,1,Graduate,1,99413,1478,40000,360,1,1
23457,Male,1,4,Not Graduate,1,83983,1002,50000,300,1,1
23458,Male,0,2,Not Graduate,0,12365,4976,40000,60,1,1
23459,Male,1,4,Not Graduate,0,81911,43802,40000,240,0,1
23460,Female,1,4,Graduate,1,44671,20212,10000,240,0,1
23461,,0,1,Not Graduate,1,96479,22849,20000,300,1,1
23462,Male,1,4,Graduate,0,80539,22476,20000,240,1,0
23463,Female,0,2,Not Graduate,1,14501,24717,20000,300,1,0
23464,Female,1,0,Graduate,1,38368,36093,50000,120,0,1
23465,Female,1,0,Not Graduate,1,25609,4329,50000,180,0,1
23466,Male,1,4,Not Graduate,0,81665,,40000,180,1,1
23467,Male,1,0,Graduate,1,90838,,50000,360,1,1
23468,Male,1,4,Not Graduate,0,49069,47373,30000,360,1,0
23469,Female,0,2,Not Graduate,1,58886,2003,50000,120,1,1
23470,Female,1,1,,1,21557,31157,40000,240,1,1
23471,Male,1,2,Not Graduate,0,29145,9673,20000,60,1,1
23472,Male,0,0,Not Graduate,1,11120,1536,20000,180,0,0
23473,Male,0,2,Not Graduate,1,87662,7952,10000,60,1,0
23474,Male,0,0,Not Graduate,0,61922,16113,40000,300,0,1
23475,Female,0,3,Not Graduate,0,59562,6032,30000,360,0,1
23476,Male,0,1,Not Graduate,0,46466,,20000,60,1,1
23477,Female,1,2,Not Graduate,1,50523,6551,60000,180,0,0
23478,Male,0,4,Not Graduate,1,85264,1171,50000,120,1,1
23479,Male,1,3,Not Graduate,1,86068,3094,40000,60,1,1
23480,Male,0,2,Graduate,1,17221,40258,60000,60,1,1
23481,Male,0,2,Not Graduate,0,60380,24202,10000,300,1,1
23482,Male,1,2,Graduate,1,40840,35348,40000,300,0,1
23483,Male,1,4,Not Graduate,0,5997,12244,20000,180,1,1
23484,Male,1,4,Not Graduate,1,16777,,50000,60,1,1
23485,Female,0,2,Not Graduate,0,40280,10559,60000,360,0,1
23486,Female,0,3,Not Graduate,1,12091,23133,10000,360,1,0
23487,Male,0,1,Not Graduate,1,28912,38795,10000,300,1,1
23488,Male,0,1,Graduate,1,34259,47027,10000,300,1,1
23489,Male,0,0,Not Graduate,0,52260,19185,60000,360,1,0
23490,Male,1,2,Not Graduate,1,31562,26384,50000,240,1,1
23491,Male,1,3,Not Graduate,1,31228,17924,60000,300,1,0
23492,Male,0,2,Not Graduate,1,97450,34842,30000,120,0,1
23493,Female,0,3,Not Graduate,0,9095,20041,10000,300,1,0
23494,Male,0,2,Not Graduate,1,45753,49338,50000,360,1,0
23495,Female,1,2,Graduate,1,77900,5863,60000,180,1,1
23496,Male,0,1,Graduate,1,73100,17765,50000,180,1,1
23497,Female,0,2,Not Graduate,0,85094,18679,30000,300,0,1
23498,Female,1,0,Graduate,1,10438,27734,30000,300,1,1
23499,Female,0,4,Not Graduate,0,55558,16036,40000,360,0,1
23500,Male,0,2,Not Graduate,0,63363,36406,10000,180,1,1
23501,Female,1,2,Graduate,0,46613,1438,20000,60,1,0
23502,Male,1,0,Graduate,1,80223,24815,20000,120,1,1
23503,Male,1,1,Not Graduate,0,37564,20455,40000,120,1,1
23504,Male,0,1,Graduate,1,21855,28119,40000,180,0,1
23505,Male,0,0,Not Graduate,1,89004,13396,30000,60,1,0
23506,Female,0,3,Not Graduate,1,37694,46323,10000,360,0,1
23507,Male,1,3,Not Graduate,0,19711,25535,20000,240,1,0
23508,Female,1,1,Not Graduate,1,20761,24198,50000,180,0,0
23509,Male,1,4,Graduate,0,55948,44854,20000,60,0,1
23510,Male,0,4,Not Graduate,0,85028,7039,20000,240,1,0
23511,Male,1,4,Graduate,1,99526,35703,50000,360,1,0
23512,Male,0,3,Not Graduate,0,18567,25174,60000,360,0,1
23513,Male,1,1,Graduate,0,69706,46666,60000,360,0,1
23514,Male,1,4,Not Graduate,1,51646,47706,40000,120,1,1
23515,Male,0,0,Not Graduate,0,3485,5227,10000,120,1,1
23516,Female,0,3,Graduate,1,60811,35155,60000,300,1,0
23517,Male,1,0,Graduate,0,28775,7669,50000,120,0,0
23518,Male,0,1,Graduate,1,90516,41971,20000,120,0,1
23519,Female,0,3,Not Graduate,0,29330,38891,60000,360,0,1
23520,Male,1,0,Not Graduate,1,50309,32768,60000,240,0,1
23521,Male,1,3,,0,8569,,10000,60,1,1
23522,Male,0,3,Not Graduate,0,12555,28748,50000,240,1,0
23523,Male,1,1,Not Graduate,1,77636,5473,50000,300,1,1
23524,Male,0,0,Graduate,0,13160,4834,40000,60,1,1
23525,Male,1,3,Not Graduate,1,81382,,30000,240,1,1
23526,Male,0,4,Not Graduate,0,54736,39520,30000,180,1,1
23527,Male,0,0,Not Graduate,1,18352,23086,20000,360,0,0
23528,Female,0,2,,0,66516,31842,40000,120,1,1
23529,Male,0,4,,1,87805,22498,20000,180,0,1
23530,Male,0,2,Graduate,1,90995,32434,50000,240,1,0
23531,Male,0,2,Not Graduate,0,3090,17677,30000,360,1,1
23532,Male,1,1,Graduate,0,79916,44793,50000,180,1,1
23533,Male,0,0,Not Graduate,0,90872,35679,30000,240,1,1
23534,Female,0,1,Graduate,1,68547,42906,50000,180,1,1
23535,Male,0,0,Not Graduate,0,90712,14906,10000,120,1,0
23536,Male,1,0,Not Graduate,0,22889,1628,50000,240,1,0
23537,Male,0,4,Graduate,0,32652,19816,60000,300,1,0
23538,Female,1,2,Not Graduate,0,74532,14618,30000,240,1,1
23539,Female,1,2,Not Graduate,1,62474,18960,20000,300,1,0
23540,Female,0,4,Graduate,0,1605,19673,50000,120,0,1
23541,Male,0,4,Not Graduate,1,94234,47246,40000,300,1,1
23542,Female,0,1,Graduate,0,46097,46529,20000,180,1,0
23543,Male,0,3,,0,72076,47079,30000,60,1,1
23544,Female,1,4,Not Graduate,0,83965,49212,30000,360,1,1
23545,Male,0,2,Graduate,0,12417,17180,20000,240,1,1
23546,Male,0,2,Not Graduate,1,11584,46653,30000,180,0,1
23547,Male,0,3,Not Graduate,1,12286,9433,50000,360,0,1
23548,Male,0,4,Not Graduate,0,54444,19372,50000,240,1,1
23549,Female,1,0,Graduate,0,46205,36286,60000,120,1,1
23550,Male,0,0,Not Graduate,1,42136,,60000,300,1,0
23551,Female,1,1,Not Graduate,0,60736,18326,60000,60,1,1
23552,Female,1,1,Graduate,0,24322,30749,50000,60,1,1
23553,Male,1,3,,0,56256,8523,50000,300,1,1
23554,Male,1,3,Not Graduate,0,4338,38973,30000,240,0,1
23555,Male,1,2,Not Graduate,1,79393,5516,60000,360,0,1
23556,Male,0,0,Graduate,0,41570,27197,30000,120,0,1
23557,Male,0,1,Graduate,1,93903,,10000,60,1,1
23558,Male,0,2,Graduate,1,28318,13315,40000,300,1,1
23559,Male,0,3,Not Graduate,0,75992,,60000,300,1,1
23560,Female,1,2,Graduate,0,57055,22712,10000,60,1,1
23561,Male,1,1,Graduate,0,13969,21444,10000,60,0,0
23562,Female,0,2,,1,25459,2446,40000,360,0,1
23563,Female,1,1,Not Graduate,1,26958,41550,30000,120,1,1
23564,Male,0,1,Graduate,0,41447,40910,10000,60,0,1
23565,Female,1,4,Graduate,0,11904,48892,40000,360,0,0
23566,Male,1,0,,0,48141,34106,40000,240,0,1
23567,Male,1,2,Graduate,1,27788,21279,40000,360,0,1
23568,Male,0,3,Not Graduate,0,98560,26029,60000,240,0,0
23569,Male,0,0,Graduate,0,39242,3287,50000,240,1,1
23570,Male,1,3,Graduate,0,10561,9694,40000,240,1,0
23571,Male,0,1,Graduate,1,74891,15578,20000,120,0,1
23572,Male,1,2,Not Graduate,0,4882,13544,40000,300,0,1
23573,Male,1,3,Not Graduate,0,69850,27234,20000,300,1,1
23574,Male,0,3,Graduate,1,70435,12593,50000,180,0,1
23575,Male,0,0,Graduate,0,47811,40474,40000,300,1,1
23576,Male,1,3,Not Graduate,1,62460,12549,40000,240,1,1
23577,Male,1,1,Not Graduate,1,47115,49020,60000,180,0,0
23578,Male,1,2,,1,60320,,20000,120,0,1
23579,Male,0,2,,1,79800,2402,60000,120,1,1
23580,Male,1,3,Not Graduate,1,85177,21876,10000,360,1,0
23581,Female,0,1,Graduate,0,95529,13365,50000,360,1,1
23582,Male,1,4,Graduate,1,68823,2181,50000,360,1,1
23583,Male,0,2,Graduate,0,88621,14464,30000,240,1,1
23584,Female,1,1,,1,48056,20527,30000,240,1,1
23585,Female,1,4,Not Graduate,1,28909,24666,30000,300,1,1
23586,Female,0,1,Graduate,0,91301,3205,20000,60,1,1
23587,Female,1,4,Graduate,0,77338,27875,30000,360,1,1
23588,Male,0,1,Graduate,1,74374,21226,30000,120,1,0
23589,Male,1,4,Graduate,1,84527,21177,60000,180,0,1
23590,Male,0,0,Graduate,0,71288,34301,50000,240,1,1
23591,Male,1,3,Graduate,1,42302,28249,20000,180,0,1
23592,Female,0,1,,0,81824,34006,30000,360,1,1
23593,Female,1,0,Not Graduate,1,31915,49158,60000,120,1,1
23594,Male,0,0,Graduate,1,42163,21967,40000,300,1,1
23595,Male,1,4,Not Graduate,0,81180,35543,10000,240,1,1
23596,Male,1,1,Graduate,1,81057,2802,50000,300,0,1
23597,Male,0,4,Graduate,0,61414,14081,40000,360,1,1
23598,Male,1,1,Not Graduate,1,43447,30731,40000,180,0,1
23599,Female,1,3,Not Graduate,0,54073,41023,60000,360,1,1
23600,Male,0,1,Graduate,1,25100,42698,60000,300,1,1
23601,Female,1,4,Graduate,1,24487,43180,40000,360,0,1
23602,Female,0,0,Graduate,1,39471,36450,40000,120,0,0
23603,Male,1,4,Not Graduate,1,81997,12944,30000,360,1,0
23604,Male,1,2,Graduate,1,45438,20251,50000,300,1,1
23605,Female,1,0,Graduate,1,9052,19399,20000,240,1,1
23606,Female,0,3,Not Graduate,0,32574,33424,20000,360,0,1
23607,,0,2,Not Graduate,1,1340,47487,20000,120,1,0
23608,Female,1,0,Graduate,0,99413,35703,20000,120,1,1
23609,Female,0,0,Not Graduate,1,67444,8985,60000,180,0,0
23610,Female,0,3,Not Graduate,1,18051,18165,30000,360,1,0
23611,Male,1,4,Graduate,1,92370,36704,10000,360,1,0
23612,Male,1,1,Not Graduate,0,81612,5054,20000,240,1,0
23613,Male,0,1,Graduate,1,47951,29812,40000,120,1,1
23614,Female,0,4,Not Graduate,0,63861,22310,20000,60,1,0
23615,Male,1,0,Graduate,1,85089,49960,30000,240,1,1
23616,Male,0,0,Graduate,1,11831,2835,20000,60,1,0
23617,Female,1,0,Not Graduate,1,95015,25583,60000,60,1,1
23618,Female,0,2,Graduate,1,47911,,20000,240,1,0
23619,,0,1,Not Graduate,0,30522,12194,20000,240,0,1
23620,Female,1,3,Graduate,1,98879,40759,40000,360,1,1
23621,Male,0,0,Graduate,0,87241,48413,30000,300,0,0
23622,Female,0,2,Not Graduate,0,19662,22024,60000,180,0,1
23623,Female,1,4,Graduate,1,79397,10548,50000,240,0,1
23624,Female,1,4,Not Graduate,0,69094,31581,20000,120,0,1
23625,Male,1,3,Not Graduate,1,11952,14047,10000,120,0,1
23626,Male,0,3,Not Graduate,0,79916,32094,30000,360,1,1
23627,Male,0,4,Not Graduate,1,56153,10476,50000,60,1,0
23628,Male,0,0,Graduate,0,88492,12103,30000,300,0,1
23629,Male,0,1,Not Graduate,0,23928,34360,10000,120,1,1
23630,Male,1,1,Graduate,1,85094,9560,40000,180,0,1
23631,Male,0,0,,1,95837,35618,30000,180,1,0
23632,Male,0,4,Graduate,0,30558,26450,10000,240,1,0
23633,Female,1,4,Graduate,1,91074,10837,60000,240,0,0
23634,Male,0,1,Not Graduate,0,50909,7989,50000,180,1,1
23635,Female,1,1,Not Graduate,0,67221,49430,50000,180,1,0
23636,Female,1,4,Not Graduate,1,38301,19638,50000,240,1,1
23637,Male,0,2,Not Graduate,1,43349,24324,50000,240,0,1
23638,Male,0,4,Not Graduate,1,74596,18157,30000,180,1,0
23639,Male,0,3,Graduate,1,62674,41100,50000,360,1,1
23640,Male,0,0,Not Graduate,0,96349,44903,10000,360,0,1
23641,Female,0,1,Graduate,1,37861,34799,30000,180,1,1
23642,Male,0,3,Not Graduate,0,11887,36982,40000,120,1,1
23643,Female,0,4,Not Graduate,0,82141,30222,60000,300,1,1
23644,Male,0,1,Not Graduate,0,67212,8162,50000,180,0,1
23645,Male,1,1,Graduate,1,57925,32222,10000,180,1,1
23646,Female,0,2,Not Graduate,0,28040,20057,40000,360,1,1
23647,Male,0,1,Not Graduate,1,14200,47387,40000,240,1,0
23648,Female,1,1,Not Graduate,0,96231,7766,10000,60,1,0
23649,Male,0,2,Graduate,0,23912,47283,20000,240,1,0
23650,Male,1,3,Not Graduate,1,20364,34055,60000,300,1,1
23651,Male,1,1,Not Graduate,0,54352,41988,50000,60,1,1
23652,Female,1,2,Not Graduate,0,77556,38916,10000,180,1,1
23653,Male,0,0,Not Graduate,1,60980,36192,30000,360,1,0
23654,Male,1,3,Not Graduate,0,51397,31070,10000,120,1,0
23655,Male,0,3,Graduate,0,50729,4683,50000,240,1,1
23656,Male,0,1,Graduate,0,24673,14078,20000,180,1,0
23657,Male,1,2,Graduate,0,79063,17346,60000,300,0,0
23658,Female,0,1,Not Graduate,0,91208,1182,60000,180,1,1
23659,Male,0,0,Not Graduate,0,16245,44757,60000,240,1,0
23660,Male,0,1,Graduate,1,54895,19506,60000,360,1,1
23661,Male,0,0,Graduate,0,70356,5475,20000,60,0,1
23662,Male,0,1,Not Graduate,1,99215,41990,40000,120,0,0
23663,,0,3,Not Graduate,1,74586,15010,40000,60,0,1
23664,Female,0,0,Graduate,1,76636,45005,50000,300,0,1
23665,Male,0,4,Not Graduate,0,75708,47576,40000,240,0,1
23666,Female,1,0,Graduate,1,26510,6332,40000,300,1,0
23667,Male,1,0,Graduate,1,54326,5533,60000,240,1,1
23668,Male,1,2,Graduate,1,43136,,10000,120,1,1
23669,Female,1,1,Not Graduate,1,30852,21716,60000,360,1,1
23670,Male,0,1,Not Graduate,1,19524,36276,10000,300,1,1
23671,Male,1,2,,1,41218,3060,20000,120,0,1
23672,Female,1,1,Not Graduate,1,95416,49265,30000,240,1,1
23673,Male,0,0,Not Graduate,1,76910,17252,40000,180,1,1
23674,Male,1,1,Graduate,0,64727,,50000,240,1,1
23675,Female,1,0,Not Graduate,0,68047,12447,60000,360,1,0
23676,Male,0,4,Graduate,0,46380,29687,50000,180,0,0
23677,Male,0,0,Not Graduate,1,18669,,50000,240,1,0
23678,Female,0,3,Graduate,1,1941,33735,50000,120,1,1
23679,Male,1,2,,1,46821,46970,20000,300,1,1
23680,Female,1,1,Not Graduate,0,33160,43341,50000,360,1,1
23681,Male,0,4,Graduate,1,85790,25356,30000,300,1,1
23682,Female,0,2,Not Graduate,1,95166,48481,60000,360,1,1
23683,Male,1,2,Not Graduate,1,22319,5743,30000,360,0,1
23684,Male,0,4,Not Graduate,1,41763,45154,50000,240,1,0
23685,Male,1,0,Not Graduate,1,61508,31340,10000,360,0,1
23686,Female,0,0,Graduate,1,49343,34469,20000,60,1,1
23687,Male,1,3,Not Graduate,0,16037,,60000,240,0,1
23688,Male,1,2,Not Graduate,0,10803,36823,30000,240,1,1
23689,Male,0,0,Graduate,0,90739,4807,40000,360,0,1
23690,Male,0,3,Not Graduate,1,71427,25833,30000,240,1,0
23691,,1,0,Graduate,1,83533,38227,10000,240,1,0
23692,Male,1,2,Graduate,1,50818,20380,60000,360,1,1
23693,Male,0,3,Not Graduate,1,81548,25265,60000,180,1,1
23694,Male,0,4,Not Graduate,1,77002,23019,50000,360,1,0
23695,Male,1,0,Graduate,1,49467,,40000,120,0,1
23696,Male,0,1,Not Graduate,1,48122,,60000,180,1,0
23697,Female,0,2,Graduate,1,66275,44907,30000,360,1,1
23698,Male,1,1,Not Graduate,0,26003,18093,40000,300,1,1
23699,,1,1,Not Graduate,1,80348,15095,30000,240,0,1
23700,Male,1,4,,1,99311,45791,30000,120,0,1
23701,Male,0,3,Graduate,1,52349,,40000,360,1,1
23702,Male,0,4,Graduate,0,57680,40239,60000,120,1,1
23703,Male,0,1,,1,19518,45815,40000,360,1,0
23704,Male,1,0,Graduate,0,2182,39345,10000,180,0,1
23705,Female,0,2,Not Graduate,0,31435,24297,30000,120,0,1
23706,Male,0,3,Graduate,1,5086,11112,40000,300,0,0
23707,Male,1,2,Not Graduate,1,63015,30909,10000,300,1,1
23708,Male,1,3,Graduate,1,39700,26254,50000,180,1,1
23709,Male,1,1,Not Graduate,0,32559,33916,30000,240,0,0
23710,Male,0,2,Not Graduate,0,32680,26365,30000,360,1,0
23711,Male,1,4,Not Graduate,0,76510,15294,10000,360,1,1
23712,Male,0,3,Graduate,1,68832,33650,40000,300,0,0
23713,Male,1,0,Graduate,1,29762,9915,60000,120,1,0
23714,Male,0,0,Graduate,1,30356,8212,30000,300,0,1
23715,Male,1,1,Not Graduate,1,53644,43709,60000,120,1,1
23716,Female,0,0,Graduate,0,43118,43501,20000,60,1,1
23717,Male,1,4,Graduate,0,51483,22955,60000,120,0,1
23718,Female,0,1,Not Graduate,1,17374,22354,30000,120,1,1
23719,Male,0,0,Not Graduate,1,74526,6205,50000,120,0,0
23720,Male,1,1,Not Graduate,1,8875,15601,30000,360,1,1
23721,Male,0,0,Not Graduate,1,53945,24613,20000,360,0,1
23722,Male,0,1,Not Graduate,1,63289,30640,50000,120,1,0
23723,Female,1,4,Graduate,0,34456,39638,40000,240,1,1
23724,Male,1,3,Not Graduate,0,48555,37578,30000,120,0,0
23725,Male,0,4,Not Graduate,1,97298,6674,50000,180,0,0
23726,Male,1,0,Graduate,0,79055,15003,50000,360,1,1
23727,Male,1,0,Not Graduate,0,3542,3457,60000,360,1,0
23728,Male,0,2,Graduate,0,73854,,40000,300,0,1
23729,Male,0,3,Not Graduate,1,23153,4656,20000,360,1,1
23730,Male,0,2,Not Graduate,0,22534,15965,20000,120,1,0
23731,Female,0,2,Not Graduate,0,38059,17039,50000,60,0,1
23732,Male,1,1,Graduate,1,20199,48188,10000,300,0,0
23733,Male,1,1,Not Graduate,1,77762,13512,10000,120,0,1
23734,Male,0,0,Not Graduate,1,50555,49291,50000,180,1,0
23735,Female,0,1,Graduate,0,34842,21324,20000,300,1,0
23736,Male,1,2,Not Graduate,0,92400,34781,20000,240,1,1
23737,Female,1,4,Graduate,1,71939,,30000,360,1,0
23738,Male,0,2,Not Graduate,1,89807,12898,50000,360,0,1
23739,Male,1,3,Graduate,1,73809,44029,30000,60,1,1
23740,Female,1,2,Graduate,0,32520,,30000,300,1,1
23741,Female,0,1,Not Graduate,1,74804,48955,60000,180,1,1
23742,Male,1,0,,0,53427,21683,10000,60,0,1
23743,,0,3,Not Graduate,0,16056,2880,20000,300,1,0
23744,Male,0,0,Not Graduate,1,93381,46913,60000,240,1,1
23745,Male,1,3,Graduate,1,69138,30025,30000,120,1,0
23746,Male,1,2,Graduate,1,38592,34332,50000,180,0,1
23747,Male,0,1,Not Graduate,1,19873,3256,50000,180,1,0
23748,Female,0,1,Not Graduate,1,53846,15404,10000,60,1,1
23749,Male,1,2,Not Graduate,1,53961,40626,50000,300,1,0
23750,Female,0,4,Not Graduate,1,92505,,10000,60,0,1
23751,Female,1,4,Not Graduate,1,13437,36805,30000,300,1,0
23752,Male,1,1,Graduate,0,60419,49169,20000,120,1,1
23753,Female,1,0,Graduate,0,9593,13660,10000,300,0,0
23754,Male,0,0,Graduate,1,87006,27610,50000,300,1,1
23755,,0,2,Not Graduate,1,31025,,30000,240,1,1
23756,Female,1,2,Graduate,0,82949,,10000,60,0,1
23757,Male,0,1,Not Graduate,1,92778,15098,50000,240,0,0
23758,Male,0,2,Graduate,1,69090,35918,50000,60,0,1
23759,Male,1,1,Not Graduate,1,2777,5772,10000,60,0,0
23760,Male,0,1,Graduate,1,61305,22270,30000,300,0,0
23761,Male,1,4,Not Graduate,1,10443,23928,10000,60,0,1
23762,Female,0,3,Not Graduate,0,57868,23481,40000,60,1,1
23763,Male,0,4,Not Graduate,1,66548,,30000,120,1,1
23764,Male,0,0,Not Graduate,0,67586,43465,60000,180,1,1
23765,Male,1,1,Not Graduate,0,5651,16240,30000,300,0,1
23766,Female,0,4,Not Graduate,1,84675,,50000,360,1,1
23767,Male,0,0,Graduate,1,89096,21867,20000,300,1,1
23768,Male,0,4,,1,49580,25039,20000,180,0,1
23769,Male,0,2,Not Graduate,0,37745,,50000,240,1,1
23770,Female,0,0,Not Graduate,0,5056,16972,10000,180,1,1
23771,Female,0,2,Graduate,1,81209,48785,30000,60,1,1
23772,Male,1,4,Not Graduate,1,15515,18392,50000,180,1,0
23773,Male,0,3,Not Graduate,1,38387,7013,20000,300,1,1
23774,Male,0,1,Not Graduate,1,91208,19177,20000,240,0,1
23775,Female,0,1,Not Graduate,1,75895,7891,10000,240,1,0
23776,Male,0,4,,1,48841,2359,20000,180,1,1
23777,Female,0,2,Graduate,1,40168,4772,50000,360,0,1
23778,Male,1,1,Not Graduate,0,6790,43193,30000,240,1,1
23779,Male,0,1,Not Graduate,0,30873,29165,10000,360,0,0
23780,Male,0,4,Not Graduate,0,23870,48229,50000,180,1,1
23781,Male,0,0,Not Graduate,0,54760,2505,40000,60,0,1
23782,Male,0,3,Graduate,1,43475,48668,60000,60,1,1
23783,Male,0,0,Not Graduate,1,95682,20330,20000,360,0,1
23784,Female,1,3,Not Graduate,1,56464,22200,50000,360,1,1
23785,Male,1,0,Not Graduate,1,58985,,10000,180,1,1
23786,Female,1,0,Not Graduate,0,91880,45941,40000,180,0,1
23787,Female,0,2,Graduate,0,31546,11996,20000,240,0,1
23788,Male,0,3,Graduate,1,56874,31444,60000,360,1,1
23789,Male,1,1,Not Graduate,1,56386,44456,10000,300,1,1
23790,Female,1,2,Graduate,1,84858,22067,50000,180,1,0
23791,Male,0,2,Graduate,1,23487,38834,60000,240,1,1
23792,Male,0,3,Not Graduate,0,29171,32003,10000,180,1,1
23793,Male,1,1,Graduate,0,46501,42360,20000,120,1,1
23794,Female,0,2,Graduate,1,9861,35131,30000,120,1,1
23795,Female,0,2,Not Graduate,0,56491,20524,50000,300,1,1
23796,Male,1,4,Graduate,0,54234,10330,50000,120,0,1
23797,Male,1,0,Not Graduate,0,90653,26922,20000,180,1,1
23798,Male,1,4,Not Graduate,0,20397,25349,20000,120,1,1
23799,Male,0,2,Graduate,1,22109,44384,60000,240,1,1
23800,Male,0,1,Not Graduate,1,47870,35203,60000,360,0,1
23801,Male,0,4,Graduate,0,68966,,60000,120,1,0
23802,Female,0,0,,1,85437,41891,10000,360,1,1
23803,Male,1,1,Not Graduate,1,85138,23203,30000,240,1,0
23804,Male,0,4,Graduate,1,86621,32326,30000,120,1,0
23805,Male,0,1,,0,17911,3387,10000,360,1,1
23806,Male,0,4,Graduate,0,27125,46417,50000,360,1,1
23807,Male,1,4,Not Graduate,0,82906,17509,40000,360,1,0
23808,Male,0,3,Not Graduate,1,48459,27671,30000,300,0,1
23809,Male,0,3,Graduate,1,76384,5874,30000,240,1,1
23810,Male,0,2,Not Graduate,0,54652,46865,60000,180,0,1
23811,Male,1,3,Not Graduate,1,52277,,10000,180,1,1
23812,Male,0,3,Not Graduate,1,69873,19202,30000,180,1,1
23813,Male,1,0,Not Graduate,1,33687,,40000,300,0,1
23814,Male,0,2,Not Graduate,0,86834,26937,60000,180,1,1
23815,Male,1,0,Not Graduate,1,69212,18599,60000,180,1,0
23816,Male,1,3,Graduate,1,12101,24032,10000,180,1,1
23817,Female,0,0,,1,30497,32423,60000,60,0,1
23818,Male,1,0,Not Graduate,0,54340,10509,50000,360,1,1
23819,Female,1,4,Graduate,1,44105,32385,60000,180,1,0
23820,,0,3,Graduate,0,62712,,10000,180,1,1
23821,Male,0,1,Not Graduate,1,68066,18911,30000,360,0,1
23822,Male,1,1,Not Graduate,0,86373,7015,30000,300,1,1
23823,Male,0,4,Graduate,0,58902,7316,50000,240,1,1
23824,Female,1,2,Not Graduate,0,41148,48973,50000,240,0,1
23825,Female,0,3,Not Graduate,0,76558,28667,50000,360,1,0
23826,Male,0,0,Graduate,1,12853,25754,60000,120,0,0
23827,Male,1,2,,1,23359,10749,60000,180,0,1
23828,Male,0,3,Graduate,1,74894,42072,30000,240,0,1
23829,Male,0,4,Not Graduate,1,12736,15730,50000,360,1,1
23830,Male,1,4,Graduate,0,6595,10586,30000,180,1,1
23831,Female,0,0,Not Graduate,1,54285,19929,50000,120,0,1
23832,Male,1,0,Not Graduate,1,39250,26982,40000,360,0,1
23833,Male,1,2,Graduate,1,48922,32770,10000,120,1,1
23834,,1,0,Graduate,1,39949,,10000,360,0,1
23835,Male,1,1,Not Graduate,1,52914,23375,60000,180,0,0
23836,Female,1,4,Graduate,1,68476,11850,20000,120,1,0
23837,Female,0,3,Graduate,1,16992,35807,40000,240,0,1
23838,Male,1,4,Not Graduate,1,25562,19818,10000,300,1,0
23839,Male,1,0,Graduate,1,53651,26788,10000,300,1,0
23840,Female,0,0,Not Graduate,0,57096,,60000,360,0,0
23841,Female,1,1,Not Graduate,1,3334,49684,30000,240,1,1
23842,Male,0,3,Graduate,1,37176,25321,20000,240,1,0
